customer_id,account_num,address1,address2,address3,address4,city,state_province,postal_code,country,customer_region_id,phone1,phone2,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,date_accnt_opened,member_card,occupation,houseowner,num_cars_owned
3759,29865609407,6099 Esperanza Dr,\N,\N,\N,Lebanon,OR,50754,USA,72,488-555-5504,337-555-6640,1977-11-25,S,$30K - $50K,F,2,0,High School Degree,1991-02-10,Bronze,Skilled Manual,N,2
3760,29866483800,7340 Pine Creek Way,\N,\N,\N,Santa Fe,DF,72303,Mexico,109,476-555-9597,103-555-6076,1913-04-17,S,$70K - $90K,F,4,0,High School Degree,1993-03-25,Bronze,Professional,N,4
3761,29879932403,545 Morengo Court,\N,\N,\N,Orizaba,Veracruz,71903,Mexico,24,549-555-8575,945-555-3911,1945-06-16,S,$50K - $70K,F,4,0,Bachelors Degree,1992-04-25,Bronze,Professional,N,2
3762,29903632402,2040 Gladstone Drive,\N,\N,\N,Orizaba,Veracruz,59614,Mexico,24,799-555-5954,495-555-7318,1932-04-02,M,$50K - $70K,F,4,2,Bachelors Degree,1992-06-08,Bronze,Professional,N,2
3763,29903836250,5498 Treat Blvd.,\N,\N,\N,Lincoln Acres,CA,25375,USA,10,895-555-3561,699-555-7440,1914-09-16,S,$50K - $70K,F,4,0,Bachelors Degree,1992-09-26,Bronze,Professional,Y,3
3764,29906373600,9903 Mt. Washington Way,\N,\N,\N,Everett,WA,78247,USA,81,507-555-3226,510-555-4133,1920-04-26,M,$30K - $50K,M,2,1,Partial College,1993-11-13,Bronze,Professional,Y,2
3765,29920819997,6272 Maywood Ln,\N,\N,\N,Daly City,CA,82877,USA,31,626-555-8461,738-555-2883,1936-11-08,S,$10K - $30K,M,4,0,Partial High School,1992-07-15,Normal,Skilled Manual,N,2
3766,29923614859,8275 Tono Lane,\N,\N,\N,Berkeley,CA,29123,USA,36,260-555-6754,572-555-7204,1928-07-19,M,$10K - $30K,M,4,2,Partial High School,1991-04-18,Normal,Skilled Manual,N,1
3767,29928898811,2079 Wellington Ct,\N,\N,\N,Lakewood,CA,72703,USA,56,641-555-5276,161-555-8240,1947-08-26,M,$30K - $50K,F,0,0,Partial College,1992-08-17,Normal,Professional,N,2
3768,29929279685,6992 Ponderosa Drive,\N,\N,\N,Burbank,CA,57899,USA,53,299-555-2197,257-555-5847,1964-09-11,M,$30K - $50K,M,2,1,High School Degree,1991-01-03,Bronze,Skilled Manual,Y,3
3769,29962244000,3869 Creed Ave,\N,\N,\N,Oakland,CA,21145,USA,37,393-555-8922,220-555-2429,1953-06-20,S,$70K - $90K,F,1,0,Bachelors Degree,1994-05-06,Normal,Professional,N,2
3770,29964502453,1693 OHara Avenue,\N,\N,\N,San Jose,CA,45210,USA,39,312-555-8129,578-555-2322,1962-04-10,M,$110K - $130K,F,3,3,Bachelors Degree,1991-10-14,Golden,Professional,N,3
3771,29974941600,1479 Megan Dr,\N,\N,\N,Langley,BC,47325,Canada,94,739-555-3907,874-555-5957,1948-10-11,S,$70K - $90K,M,5,0,Graduate Degree,1992-02-10,Bronze,Professional,N,2
3772,29979828596,9556 Nightingale Drive,\N,\N,\N,Ladner,BC,63843,Canada,96,681-555-1743,354-555-4479,1976-05-26,S,$70K - $90K,M,4,0,Bachelors Degree,1994-08-22,Bronze,Professional,N,3
3773,29986952543,9596 Kirker Pass,\N,\N,\N,Puyallup,WA,32120,USA,86,470-555-8807,912-555-1400,1938-05-07,S,$110K - $130K,F,1,0,Bachelors Degree,1994-12-17,Bronze,Professional,Y,1
3774,29988089800,584 Charlotte Ave,\N,\N,\N,Arcadia,CA,14801,USA,51,674-555-8929,655-555-2208,1953-12-21,M,$30K - $50K,F,1,1,High School Degree,1994-04-03,Bronze,Skilled Manual,N,1
3775,29991914629,879 Hillview Ct,\N,\N,\N,Colma,CA,21946,USA,32,485-555-5622,335-555-6757,1918-05-27,M,$10K - $30K,F,4,3,Partial High School,1992-08-06,Normal,Manual,N,0
3776,30011242600,2120 Mark Twain Dr,\N,\N,\N,Woodburn,OR,94175,USA,69,712-555-4372,101-555-6193,1956-06-17,S,$30K - $50K,F,4,0,High School Degree,1991-02-06,Bronze,Skilled Manual,N,2
3777,30015577100,5324 Horseshoe Circle,\N,\N,\N,Burnaby,BC,67482,Canada,92,547-555-8693,943-555-4029,1950-04-12,S,$90K - $110K,M,0,0,Partial High School,1992-11-04,Bronze,Management,Y,2
3778,30038343667,6819 Krueger Drive,\N,\N,\N,Burnaby,BC,81486,Canada,92,797-555-6072,732-555-2093,1973-11-20,S,$30K - $50K,F,0,0,High School Degree,1991-01-22,Bronze,Skilled Manual,N,1
3779,30057854100,2934 Pine Creek Way,\N,\N,\N,Bellingham,WA,20955,USA,78,893-555-3679,697-555-7558,1975-11-20,M,$10K - $30K,F,0,0,Partial High School,1992-04-24,Normal,Skilled Manual,Y,2
3780,30062193870,4683 Joseph Ave,\N,\N,\N,Lemon Grove,CA,73827,USA,12,505-555-3343,508-555-4250,1955-05-11,M,$110K - $130K,M,3,1,Graduate Degree,1990-02-07,Bronze,Management,N,1
3781,30065026283,P.O. Box 1052,\N,\N,\N,Oak Bay,BC,57503,Canada,99,624-555-8579,735-555-3000,1933-09-18,S,$50K - $70K,F,2,0,Graduate Degree,1992-06-06,Bronze,Professional,N,3
3782,30071619153,5711 Shannon Lane,\N,\N,\N,National City,CA,24784,USA,9,370-555-9132,921-555-4239,1969-04-09,S,$30K - $50K,F,2,0,High School Degree,1993-02-18,Bronze,Skilled Manual,Y,2
3783,30077423500,2333 62nd Ave,\N,\N,\N,Tlaxiaco,Oaxaca,94575,Mexico,30,751-555-7653,271-555-1618,1950-01-13,S,$50K - $70K,F,1,0,Bachelors Degree,1991-03-14,Bronze,Professional,N,2
3784,30078169100,7246 Gloria Terr.,\N,\N,\N,San Andres,DF,79771,Mexico,106,409-555-4575,367-555-8225,1929-10-23,M,$30K - $50K,F,1,0,High School Degree,1992-03-24,Bronze,Manual,Y,3
3785,30082042217,6779 Temple Drive,\N,\N,\N,Richmond,BC,16725,Canada,90,813-555-1724,640-555-4232,1950-04-02,S,$30K - $50K,M,4,0,Partial College,1991-01-26,Bronze,Professional,N,4
3786,30085706114,1947 El Molino Dr,\N,\N,\N,Issaquah,WA,67082,USA,21,732-555-9932,998-555-4125,1921-09-17,S,$30K - $50K,M,3,0,Partial College,1994-03-04,Golden,Professional,N,4
3787,30087133000,1733 Concord Place,\N,\N,\N,Bremerton,WA,69197,USA,76,259-555-5710,393-555-7760,1951-04-26,S,$10K - $30K,F,5,0,Partial High School,1993-03-24,Normal,Manual,Y,1
3788,30088329300,9810 Dumbarton Drive,\N,\N,\N,Bellingham,WA,85715,USA,78,201-555-3546,774-555-6282,1941-06-11,M,$30K - $50K,F,0,0,High School Degree,1992-04-19,Bronze,Manual,Y,2
3789,30090367794,2507 Bonari Court,\N,\N,\N,Ladner,BC,53992,Canada,96,890-555-1610,671-555-6860,1935-02-16,S,$150K +,F,3,0,Partial College,1990-08-22,Silver,Professional,N,3
3790,30092213200,838 Monte Vista Road,\N,\N,\N,Woodland Hills,CA,10381,USA,62,194-555-1732,175-555-4010,1924-09-11,M,$50K - $70K,M,1,1,Bachelors Degree,1992-07-06,Bronze,Management,Y,3
3791,30098038900,3788 Bahia Vista Court,\N,\N,\N,Imperial Beach,CA,43818,USA,14,905-555-7425,755-555-8560,1921-10-15,M,$50K - $70K,M,2,1,High School Degree,1991-05-22,Normal,Skilled Manual,N,2
3792,30104014900,2374 Chisholm Way,\N,\N,\N,Arcadia,CA,63753,USA,51,232-555-6175,521-555-7996,1921-07-02,M,$30K - $50K,F,2,1,High School Degree,1990-01-14,Bronze,Skilled Manual,Y,2
3793,30114786624,5578 Barbie Dr,\N,\N,\N,Cliffside,BC,63352,Canada,103,967-555-1496,463-555-5832,1959-05-06,M,$10K - $30K,M,2,1,Partial High School,1993-07-09,Normal,Manual,Y,1
3794,30115816600,7073 Boxer Blvd,\N,\N,\N,Coronado,CA,51063,USA,8,670-555-4713,605-555-9734,1952-09-25,M,$30K - $50K,F,0,0,High School Degree,1993-02-13,Silver,Manual,Y,2
3795,30130756500,7090 Peabody Road,Unit D,\N,\N,Orizaba,Veracruz,16825,Mexico,24,105-555-5977,571-555-6199,1916-05-22,M,$50K - $70K,M,2,2,Partial College,1993-12-10,Silver,Skilled Manual,N,2
3796,30144285559,8839 Leonard Dr,\N,\N,\N,W. Linn,OR,69697,USA,66,378-555-1984,382-555-2891,1928-07-11,S,$10K - $30K,M,3,0,Partial High School,1994-10-02,Normal,Skilled Manual,Y,1
3797,30148083600,5208 Poppy Circle,\N,\N,\N,Spring Valley,CA,74327,USA,15,497-555-7220,609-555-1641,1938-07-14,M,$50K - $70K,M,5,5,Bachelors Degree,1993-05-23,Golden,Professional,Y,2
3798,30170045500,9866 Santa Lucia Dr,\N,\N,\N,Santa Monica,CA,93361,USA,49,132-555-5513,682-555-9620,1936-10-03,M,$50K - $70K,F,3,1,Bachelors Degree,1992-08-05,Bronze,Professional,Y,3
3799,30178617835,6489 Palms,\N,\N,\N,Corvallis,OR,90445,USA,70,513-555-4034,932-555-6999,1949-04-05,S,$30K - $50K,F,2,0,High School Degree,1992-06-25,Bronze,Manual,Y,1
3800,30197532800,4059 High Street,\N,\N,\N,Mill Valley,CA,75641,USA,38,170-555-9956,128-555-4606,1972-12-23,M,$50K - $70K,M,4,4,Bachelors Degree,1991-03-06,Golden,Management,Y,3
3801,30230164527,935 Vist Oak Dr,\N,\N,\N,Portland,OR,12595,USA,22,574-555-7106,401-555-9613,1955-02-25,S,$30K - $50K,F,2,0,High School Degree,1991-08-04,Bronze,Skilled Manual,Y,2
3802,30232460498,8758 Garden Ave,\N,\N,\N,Pomona,CA,62952,USA,61,494-555-6313,759-555-9506,1970-07-22,S,$110K - $130K,F,4,0,High School Degree,1992-10-18,Bronze,Management,Y,4
3803,30244970321,8544 Dewing Avenue,\N,\N,\N,Coronado,CA,65067,USA,8,259-555-5749,394-555-7799,1962-09-01,S,$10K - $30K,F,4,0,Partial High School,1993-06-08,Normal,Skilled Manual,N,1
3804,30247094631,6622 First Ave.,\N,\N,\N,Lincoln Acres,CA,55293,USA,10,202-555-3584,536-555-2663,1914-08-10,S,$70K - $90K,M,4,0,Partial High School,1991-08-25,Bronze,Professional,N,3
3805,30251761700,6662 Torino Court,\N,\N,\N,Acapulco,Guerrero,23570,Mexico,28,651-555-6991,432-555-3242,1940-12-12,S,$90K - $110K,M,5,0,High School Degree,1992-12-14,Bronze,Management,N,2
3806,30265355100,4994 North Civic Dr,\N,\N,\N,San Diego,CA,62506,USA,7,306-555-4030,287-555-6309,1961-04-05,S,$30K - $50K,M,1,0,High School Degree,1992-11-06,Bronze,Manual,Y,4
3807,30269088700,7944 Steven Drive,\N,\N,\N,Ladner,BC,39688,Canada,96,118-555-9723,868-555-1859,1920-01-06,S,$30K - $50K,F,2,0,High School Degree,1993-05-19,Bronze,Skilled Manual,N,3
3808,30272082090,9185 D Kiska Ct,\N,\N,\N,Hidalgo,Zacatecas,73283,Mexico,25,345-555-8473,633-555-1295,1958-03-25,M,$110K - $130K,F,4,3,Partial High School,1994-09-09,Golden,Management,Y,3
3809,30273423200,2390 Brodia Court,\N,\N,\N,Long Beach,CA,69283,USA,48,179-555-3794,576-555-8130,1958-09-27,S,$50K - $70K,M,3,0,Bachelors Degree,1990-11-01,Bronze,Professional,N,4
3810,30273911356,3885 Castle Court,\N,\N,\N,Long Beach,CA,93638,USA,48,668-555-4830,364-555-6195,1913-10-16,M,$110K - $130K,M,0,0,Partial College,1993-05-13,Bronze,Professional,N,1
3811,30279249000,7344 Raymond Dr,\N,\N,\N,Fremont,CA,33107,USA,34,764-555-2437,329-555-2659,1921-05-21,M,$10K - $30K,M,1,0,Partial High School,1991-01-08,Normal,Manual,Y,1
3812,30280214548,1749 Camby Rd,\N,\N,\N,Shawnee,BC,13273,Canada,105,137-555-7444,141-555-8351,1965-04-08,S,$70K - $90K,M,2,0,Bachelors Degree,1993-07-24,Bronze,Professional,N,3
3813,30305979847,8117 Golden Leaf Way,\N,\N,\N,Bellflower,CA,17903,USA,55,495-555-7338,368-555-7102,1949-03-19,M,$10K - $30K,F,4,0,Partial High School,1991-03-17,Normal,Manual,Y,0
3814,30308527900,121 Keith Court,\N,\N,\N,West Covina,CA,36937,USA,60,791-555-1973,441-555-6080,1979-03-05,M,$10K - $30K,F,0,0,Partial High School,1991-03-24,Normal,Skilled Manual,Y,1
3815,30324664100,9399 Ferndale Lane,\N,\N,\N,Sedro Woolley,WA,77293,USA,80,272-555-9494,691-555-3459,1954-04-04,M,$130K - $150K,F,1,1,Partial High School,1994-06-23,Bronze,Management,Y,2
3816,30327051300,4313 Atherton Circle,\N,\N,\N,Port Orchard,WA,91924,USA,77,829-555-6416,787-555-1066,1939-08-20,S,$70K - $90K,F,2,0,Bachelors Degree,1991-11-27,Bronze,Professional,Y,3
3817,30329921245,3845 Mt. Dell Drive,\N,\N,\N,Pomona,CA,28878,USA,61,572-555-7223,160-555-6073,1966-09-04,M,$50K - $70K,F,4,2,Bachelors Degree,1992-02-23,Bronze,Professional,N,3
3818,30335038900,9012 F St.,\N,\N,\N,Royal Oak,BC,79234,Canada,100,604-555-8690,869-555-2883,1931-07-13,S,$110K - $130K,M,4,0,High School Degree,1992-10-07,Bronze,Professional,Y,2
3819,30341841000,8798 Valley Manor,\N,\N,\N,Yakima,WA,81349,USA,89,369-555-8126,504-555-1176,1955-06-17,S,$50K - $70K,M,3,0,Graduate Degree,1991-06-05,Bronze,Professional,Y,2
3820,30357725024,6876 Winthrop Street,\N,\N,\N,Burnaby,BC,97868,Canada,92,312-555-5962,885-555-8698,1951-05-07,M,$10K - $30K,F,2,1,Partial High School,1991-04-20,Normal,Skilled Manual,Y,1
3821,30365583896,6916 Merced Circle,\N,\N,\N,Everett,WA,66145,USA,81,100-555-4026,542-555-5619,1952-08-18,S,$30K - $50K,M,1,0,High School Degree,1993-12-18,Bronze,Manual,Y,1
3822,30375454400,7904 Eagle Peak Avenue,\N,\N,\N,Concord,CA,22533,USA,46,965-555-9490,946-555-2769,1934-07-08,S,$30K - $50K,F,2,0,Partial College,1990-03-08,Bronze,Clerical,N,2
3823,30385164000,8198 Lynwood Drive,\N,\N,\N,Acapulco,Guerrero,55971,Mexico,28,777-555-6183,865-555-1976,1925-01-05,S,$10K - $30K,M,2,0,Partial High School,1994-08-03,Normal,Skilled Manual,Y,1
3824,30392239689,2719 Court Lane,\N,\N,\N,Richmond,CA,48133,USA,35,104-555-4933,392-555-6755,1923-04-10,M,$10K - $30K,F,3,0,Partial High School,1992-09-17,Normal,Manual,Y,1
3825,30397416400,5923 Bonanza,\N,\N,\N,Walla Walla,WA,11833,USA,88,177-555-3912,334-555-4590,1955-06-09,S,$30K - $50K,M,5,0,High School Degree,1991-10-17,Bronze,Manual,N,3
3826,30399073958,7418 Camino Solano,\N,\N,\N,Spokane,WA,15186,USA,87,427-555-1291,123-555-2655,1954-07-07,M,$50K - $70K,M,2,1,Partial High School,1992-12-27,Bronze,Manual,N,4
3827,30412581562,3533 Jennifer Way,\N,\N,\N,Burien,WA,53654,USA,74,523-555-7898,988-555-8119,1924-10-09,S,$70K - $90K,M,2,0,Bachelors Degree,1991-04-18,Bronze,Professional,N,2
3828,30450888872,5282 Buchanan Pl,\N,\N,\N,Coronado,CA,75273,USA,8,796-555-3905,139-555-8469,1930-05-20,M,$30K - $50K,M,5,0,Partial College,1992-12-02,Silver,Professional,Y,4
3829,30484657900,1651 Geriola Court,\N,\N,\N,Langley,BC,38450,Canada,94,254-555-3798,127-555-3562,1946-12-02,M,$10K - $30K,M,4,4,Partial High School,1991-05-20,Normal,Skilled Manual,Y,2
3830,30507365500,6310 Jamie Way,\N,\N,\N,Oak Bay,BC,57484,Canada,99,550-555-7433,551-555-8458,1938-08-12,S,$50K - $70K,M,4,0,High School Degree,1994-04-08,Bronze,Skilled Manual,N,4
3831,30518829226,2932 Esperanza Dr,\N,\N,\N,Glendale,CA,28276,USA,54,382-555-2872,801-555-5836,1957-08-19,M,$130K - $150K,F,0,0,High School Degree,1991-09-07,Bronze,Professional,Y,3
3832,30529944300,7845 Arcadia Place,\N,\N,\N,Portland,OR,13472,USA,22,278-555-3451,897-555-3443,1916-01-16,S,$10K - $30K,M,1,0,Partial High School,1994-02-19,Normal,Manual,N,1
3833,30530223300,7378 Fairfield Avenue,\N,\N,\N,Victoria,BC,49425,Canada,6,682-555-9601,509-555-3108,1963-07-13,S,$30K - $50K,F,0,0,High School Degree,1994-12-12,Bronze,Manual,N,3
3834,30559502200,2546 Woodchuck Pl,#2,\N,\N,Redwood City,CA,99781,USA,45,362-555-5151,628-555-8344,1972-04-04,M,$150K +,M,1,1,High School Degree,1991-06-21,Golden,Professional,Y,2
3835,30561594400,2332 Treat Blvd,\N,\N,\N,Royal Oak,BC,28976,Canada,100,128-555-4586,263-555-6636,1958-11-05,M,$50K - $70K,F,3,1,Bachelors Degree,1992-09-16,Bronze,Management,Y,3
3836,30562490200,410 Whyte Park Ave,\N,\N,\N,Langford,BC,19416,Canada,102,970-555-2422,644-555-5158,1916-06-19,M,$70K - $90K,M,0,0,Bachelors Degree,1993-04-01,Bronze,Professional,Y,3
3837,30564582300,3106 Maywood Ln,\N,\N,\N,Lemon Grove,CA,60400,USA,12,759-555-9486,301-555-2079,1949-05-27,S,$70K - $90K,F,4,0,High School Degree,1992-09-23,Bronze,Professional,Y,2
3838,30572199800,1437 Donaleen Cr,\N,\N,\N,Puyallup,WA,43080,USA,86,724-555-5951,705-555-8229,1963-01-14,M,$10K - $30K,M,5,2,Partial High School,1992-02-09,Normal,Manual,Y,0
3839,30573396100,4387 Linden Land,\N,\N,\N,Mill Valley,CA,76518,USA,38,535-555-2643,624-555-7436,1955-09-04,S,$70K - $90K,F,2,0,Bachelors Degree,1993-09-25,Bronze,Professional,N,3
3840,30575187800,2973 Tanager Road,\N,\N,\N,Lynnwood,WA,98067,USA,75,763-555-1393,151-555-3215,1923-10-21,M,$130K - $150K,F,0,0,High School Degree,1993-05-10,Silver,Professional,Y,3
3841,30576384100,8833 San Gabriel Dr,#132,\N,\N,Port Hammond,BC,97666,Canada,98,836-555-9372,993-555-1051,1929-11-28,S,$30K - $50K,M,2,0,High School Degree,1990-04-07,Bronze,Manual,N,3
3842,30579071600,329 Shelly Dr,\N,\N,\N,Port Hammond,BC,33209,Canada,98,186-555-6751,782-555-8115,1948-06-12,M,$70K - $90K,M,1,1,Bachelors Degree,1992-02-14,Bronze,Professional,N,3
3843,30579817300,3787 Bentley St,\N,\N,\N,Royal Oak,BC,97969,Canada,100,409-555-5755,874-555-5977,1962-08-22,S,$10K - $30K,F,1,0,Partial High School,1991-04-13,Normal,Manual,Y,1
3844,30586984157,8192 Scenic Ct,\N,\N,\N,Woodland Hills,CA,51842,USA,62,682-555-1762,924-555-6327,1930-11-03,S,$30K - $50K,M,3,0,Partial College,1993-03-24,Bronze,Skilled Manual,Y,3
3845,30629266500,1905 Julpum Loop,\N,\N,\N,Lemon Grove,CA,56473,USA,12,140-555-1655,912-555-1420,1978-03-09,S,$150K +,F,2,0,Bachelors Degree,1991-07-23,Silver,Professional,Y,1
3846,30630162400,6564 Bellwood Dr,\N,\N,\N,Concord,CA,75507,USA,46,674-555-8948,986-555-9398,1944-10-28,S,$70K - $90K,F,2,0,High School Degree,1992-02-08,Bronze,Professional,Y,2
3847,30636884000,3187 Westwood Court,#73,\N,\N,W. Linn,OR,72591,USA,66,816-555-3812,335-555-6777,1925-07-05,M,$10K - $30K,F,1,1,Partial High School,1990-04-04,Normal,Manual,N,0
3848,30640322600,756 Ptarmigan Dr,\N,\N,\N,Richmond,CA,57787,USA,35,713-555-4391,432-555-4384,1916-07-26,M,$10K - $30K,F,1,1,High School Degree,1991-04-14,Normal,Skilled Manual,Y,2
3849,30690217000,7632 Willbrook Court,\N,\N,\N,Seattle,WA,93740,USA,18,216-555-1541,943-555-4048,1925-09-21,M,$30K - $50K,M,4,4,High School Degree,1992-09-17,Bronze,Manual,Y,3
3850,30694551500,5455 Grenola Dr,\N,\N,\N,Downey,CA,45097,USA,58,797-555-6091,162-555-9284,1978-06-20,S,$30K - $50K,M,3,0,High School Degree,1992-03-06,Bronze,Manual,Y,4
3851,30698086619,5242 Miguel Drive,\N,\N,\N,Vancouver,BC,47212,Canada,5,563-555-5527,697-555-7577,1926-09-18,M,$50K - $70K,F,3,3,Bachelors Degree,1991-03-26,Golden,Management,Y,4
3852,30702168900,3319 North 90th St,\N,\N,\N,San Diego,CA,37439,USA,7,505-555-3363,178-555-6098,1916-11-03,M,$50K - $70K,F,1,0,Bachelors Degree,1991-05-08,Bronze,Management,Y,3
3853,30707297325,7261 Mt. Dell Drive,\N,\N,\N,Metchosin,BC,57153,Canada,104,293-555-1427,736-555-3020,1911-08-08,M,$30K - $50K,M,3,0,High School Degree,1993-08-12,Bronze,Manual,Y,3
3854,30724039673,5593 Falcon Place,\N,\N,\N,Corvallis,OR,87395,USA,70,259-555-6891,239-555-9170,1969-03-03,S,$90K - $110K,M,1,0,Bachelors Degree,1991-08-22,Bronze,Professional,Y,4
3855,30728760400,8543 Meadowbrook Drive,\N,\N,\N,Burien,WA,94541,USA,74,260-555-5326,349-555-1119,1966-04-06,S,$30K - $50K,M,2,0,Partial College,1990-06-12,Bronze,Manual,N,2
3856,30731335282,9784 Vine Lane,\N,\N,\N,Mexico City,Mexico,43383,Mexico,2,487-555-4076,776-555-5898,1958-11-06,M,$50K - $70K,F,1,1,Bachelors Degree,1992-10-20,Bronze,Professional,Y,3
3857,30744091868,2989 Silverado Dr,\N,\N,\N,Merida,Yucatan,42982,Mexico,26,561-555-3055,718-555-3734,1926-09-10,M,$10K - $30K,F,2,1,Partial High School,1992-08-26,Normal,Skilled Manual,N,1
3858,30745856761,4485 Mt. Olivet Place,\N,\N,\N,Hidalgo,Zacatecas,29079,Mexico,25,811-555-9434,507-555-1798,1919-03-02,S,$10K - $30K,F,1,0,Partial High School,1991-05-16,Normal,Manual,N,1
3859,30747138857,7943 C. Mounthood,\N,\N,\N,Lemon Grove,CA,67547,USA,12,907-555-7041,711-555-1920,1953-09-26,S,$10K - $30K,M,4,0,Partial High School,1991-04-13,Normal,Skilled Manual,Y,0
3860,30752648115,2348 St. Francis,\N,\N,\N,Marysville,WA,47712,USA,82,280-555-3048,522-555-7612,1965-12-15,S,$130K - $150K,M,5,0,Graduate Degree,1991-11-21,Bronze,Management,Y,3
3861,30756247600,8716 San Remo Ct,#314,\N,\N,Colma,CA,52342,USA,32,638-555-2941,749-555-6362,1975-11-19,M,$30K - $50K,F,4,4,Partial High School,1991-11-18,Golden,Skilled Manual,Y,3
3862,30763865100,3376 Bynum Way,\N,\N,\N,Oakland,CA,71376,USA,37,272-555-1234,583-555-1684,1915-07-18,M,$30K - $50K,M,2,2,High School Degree,1993-03-26,Bronze,Skilled Manual,N,3
3863,30769621133,9998 Rockne Drive,\N,\N,\N,Downey,CA,42168,USA,58,653-555-8755,833-555-8062,1928-11-20,S,$90K - $110K,M,5,0,Partial College,1990-04-04,Bronze,Professional,N,3
3864,30806742900,4912 Roundhouse Place,\N,\N,\N,Merida,Yucatan,27364,Mexico,26,311-555-5677,930-555-5669,1951-08-11,S,$70K - $90K,M,3,0,Partial High School,1993-12-11,Bronze,Professional,N,1
3865,30809510946,4444 Acardia Pl,\N,\N,\N,Lincoln Acres,CA,63317,USA,10,714-555-2827,541-555-5334,1934-09-14,M,$30K - $50K,M,1,1,High School Degree,1993-06-10,Bronze,Skilled Manual,Y,1
3866,30827803600,9611 Hudson Ave,\N,\N,\N,Bellingham,WA,14675,USA,78,634-555-2034,660-555-1569,1938-11-26,S,$130K - $150K,M,3,0,Partial College,1990-04-12,Bronze,Professional,N,2
3867,30828254200,9397 N. th Street,\N,\N,\N,Metchosin,BC,16790,Canada,104,161-555-6812,646-555-5780,1929-02-06,S,$70K - $90K,M,3,0,Bachelors Degree,1993-03-24,Bronze,Professional,N,2
3868,30854995800,7475 Peachwillow Street,\N,\N,\N,Santa Cruz,CA,33309,USA,40,454-555-1565,127-555-4301,1963-04-26,S,$30K - $50K,F,3,0,Partial High School,1990-02-03,Bronze,Manual,N,1
3869,30859625300,7515 Del Monte Court,\N,\N,\N,Downey,CA,15853,USA,58,243-555-8630,685-555-1222,1920-08-28,M,$50K - $70K,M,3,3,Partial College,1991-02-04,Golden,Management,N,4
3870,30865601300,8503 Willow Ave,\N,\N,\N,Orizaba,Veracruz,56973,Mexico,24,208-555-5094,188-555-7372,1928-08-10,S,$50K - $70K,M,1,0,Bachelors Degree,1990-09-11,Bronze,Professional,N,2
3871,30867693400,1454 Colton Ln,\N,\N,\N,Vancouver,BC,90410,Canada,5,258-555-5444,108-555-6580,1969-08-21,M,$70K - $90K,F,1,1,Partial High School,1992-06-09,Bronze,Management,Y,3
3872,30870370268,39 Mt. Etna Drive,\N,\N,\N,Chula Vista,CA,12961,USA,13,246-555-9537,535-555-2358,1925-07-03,M,$70K - $90K,M,4,4,Bachelors Degree,1993-10-26,Golden,Management,Y,3
3873,30871427100,3243 Lanton Ave,\N,\N,\N,Milwaukie,OR,12560,USA,65,319-555-8515,477-555-9194,1925-02-04,M,$10K - $30K,M,4,2,Partial High School,1993-01-17,Normal,Skilled Manual,Y,0
3874,30885020500,4739 Delta View Ln,\N,\N,\N,Berkeley,CA,99270,USA,36,569-555-5894,265-555-7258,1950-03-21,M,$70K - $90K,M,4,0,Bachelors Degree,1992-06-03,Bronze,Professional,Y,2
3875,30894284800,853 Serpentine,\N,\N,\N,Arcadia,CA,11123,USA,51,666-555-3501,470-555-7380,1958-09-26,M,$10K - $30K,F,1,0,Partial High School,1994-02-24,Normal,Manual,Y,0
3876,30902916193,2603 Linnet Court,\N,\N,\N,Haney,BC,63995,Canada,93,277-555-3165,281-555-4072,1944-11-23,S,$30K - $50K,F,1,0,High School Degree,1991-07-16,Bronze,Skilled Manual,N,2
3877,30910758972,8970 Kahrs Avenue,\N,\N,\N,Burlingame,CA,94917,USA,43,396-555-8401,508-555-2823,1916-07-24,S,$30K - $50K,F,1,0,High School Degree,1993-07-21,Bronze,Manual,N,1
3878,30919830200,3630 Second Avenue,\N,\N,\N,Port Orchard,WA,14952,USA,77,931-555-6694,342-555-7144,1946-07-10,M,$70K - $90K,M,2,1,Bachelors Degree,1993-07-27,Bronze,Management,Y,2
3879,30921772100,253 Hemlock Drive,\N,\N,\N,N. Vancouver,BC,84743,Canada,97,412-555-5215,592-555-4522,1933-11-20,S,$30K - $50K,F,5,0,High School Degree,1992-04-02,Bronze,Skilled Manual,Y,4
3880,30926036834,5166 Hitchcock,\N,\N,\N,Santa Anita,DF,69939,Mexico,108,421-555-8054,379-555-2704,1918-04-08,M,$30K - $50K,M,1,1,High School Degree,1993-08-06,Bronze,Skilled Manual,Y,2
3881,30926551800,4698 Pepperidge Way,\N,\N,\N,Westminster,BC,68933,Canada,91,824-555-5204,651-555-7711,1933-03-08,S,$30K - $50K,M,1,0,Bachelors Degree,1991-10-02,Bronze,Professional,Y,1
3882,30927576422,4554 Bates Court,\N,\N,\N,Salem,OR,57250,USA,23,744-555-4411,770-555-3947,1911-04-01,S,$70K - $90K,M,3,0,Bachelors Degree,1990-08-13,Bronze,Professional,Y,1
3883,30928064584,4340 Lagoon Court,\N,\N,\N,Bellingham,WA,59365,USA,78,271-555-9190,405-555-2240,1934-02-05,S,$10K - $30K,M,2,0,Partial High School,1993-04-11,Normal,Manual,N,1
